"Freq [GHz]","ang_deg(S(FloquetPort1:1,FloquetPort2:1)) [deg] - dielectriclength='11.992mm'","ang_deg(S(FloquetPort1:1,FloquetPort2:1)) [deg] - dielectriclength='23.984mm'","ang_deg(S(FloquetPort1:1,FloquetPort2:1)) [deg] - dielectriclength='35.976mm'","ang_deg(S(FloquetPort1:1,FloquetPort2:1)) [deg] - dielectriclength='47.968mm'","ang_deg(S(FloquetPort1:1,FloquetPort2:1)) [deg] - dielectriclength='59.96mm'","ang_deg(S(FloquetPort1:1,FloquetPort2:1)) [deg] - dielectriclength='71.952mm'","ang_deg(S(FloquetPort1:1,FloquetPort2:1)) [deg] - dielectriclength='83.944mm'","ang_deg(S(FloquetPort1:1,FloquetPort2:1)) [deg] - dielectriclength='95.936mm'","ang_deg(S(FloquetPort1:1,FloquetPort2:1)) [deg] - dielectriclength='107.928mm'","ang_deg(S(FloquetPort1:1,FloquetPort2:1)) [deg] - dielectriclength='119.92mm'","ang_deg(S(FloquetPort1:1,FloquetPort2:1)) [deg] - dielectriclength='131.912mm'","ang_deg(S(FloquetPort1:1,FloquetPort2:1)) [deg] - dielectriclength='143.904mm'","ang_deg(S(FloquetPort1:1,FloquetPort2:1)) [deg] - dielectriclength='155.892mm'"
3.52,-145.857747694193,-166.698109407503,171.994906741905,151.05163998583,130.159590812682,109.388274490847,88.7412356101922,67.100261117057,46.1025526855117,25.2162028201393,4.25687833895694,-16.6302066440652,-37.4753344059768
3.53,-148.312958025869,-169.208599169341,169.419972832495,148.416754066157,127.466281383766,106.64010703843,85.9340816753513,64.2243492434993,43.1698280573969,22.2252802223725,1.20664457566491,-19.7368335469097,-40.6445476071088
3.54,-150.768202963634,-171.719055294426,166.845157684671,145.781935080283,124.772988285574,103.892115157675,83.126973530967,61.3484464474508,40.2372360346592,19.2343976790432,-1.8434442830599,-22.843512965728,-43.8134930151719
3.55,-153.223478179405,-174.229486346548,164.27046113032,143.147185834545,122.079710956067,101.144298215601,80.3199291371856,58.4725604287818,37.3047840306444,16.2435570045181,-4.89338394806744,-25.9502542286566,-46.9821378783138
3.56,-155.678778637224,-176.739900776119,161.695882720503,140.512509188425,119.386448948933,98.3966553650166,77.512966090092,55.5966991630395,34.3724771185328,13.2527602748122,-7.94317037571733,-29.0570657615967,-50.1504500967412
3.57,-158.134098607049,-179.250306867429,159.121421722671,137.877908046055,116.69320193944,95.6491855427,74.7061013446776,52.7208708821875,31.4403178347618,10.262009823437,-10.9927997855072,-32.1639550136525,-53.318398482653
3.58,-160.589431683302,178.239287314557,156.547077119139,135.243385347307,113.999969730074,92.9018874680938,71.8993509476477,49.8450840531064,28.5083060173236,7.27130823530698,-14.0422686762771,-35.2709283882693,-56.4859530200834
3.59,-163.044770808163,175.728873977566,153.972847606872,132.608944058497,111.306752255941,90.1547596425534,69.0927297832424,46.9693473538984,25.576438682294,4.28065833873144,-17.0915738408851,-38.3779911806493,-59.6530851226934
3.6,-165.500108299571,173.21844565525,151.398731598588,129.974587162731,108.613549589917,87.4078003491609,66.286251335162,44.0936696480688,22.644709941717,1.29006319552377,-20.1407123792645,-41.4851475219857,-62.8197678875001
3.61,-167.955435883855,170.707995259989,148.824727225225,127.340317649946,105.920361947505,84.6610076531202,63.4799274675998,41.2180599566996,19.7131109657232,-1.70047391071263,-23.1896817097783,-44.5924003310188,-65.9859763424899
3.62,-170.410744732884,168.19751613495,146.250832339793,124.70613850665,103.227189691401,81.9143794027389,60.6737682282694,38.3425274287703,16.7816299914968,-4.69094948805771,-26.2384795787957,-47.6997512733671,-69.1516876860337
3.63,-172.866025505607,165.687002105093,143.67704452261,122.072052705437,100.534033335734,79.1679132310281,57.8677816761884,35.4670813098161,13.8502523814212,-7.68135985142053,-29.2871040684312,-50.8072007290445,-72.3168815160063
3.64,-175.321268393793,163.176447526803,141.103361087957,119.438063194275,97.8408935499562,76.4216065579149,55.0619737368409,32.5917309091614,10.9189607324341,-10.6717011392632,-32.3355536023948,-53.9147477685165,-75.481540046503
3.65,-177.776463171779,160.665847335836,138.529779092127,116.804172885656,95.1477711623764,73.6754565930809,52.256348087181,29.7164855660049,7.9877350383218,-13.6619693317913,-35.3838269499125,-57.0223901375966,-78.6456483100526
3.66,179.76840075002,158.155197093271,135.956295342891,114.170384645612,92.4546671633075,70.9294603394424,49.4509060727746,26.8413546146769,5.05655290634473,-16.6521602704917,-38.4319232276927,-60.1301242514254,-81.8091943432404
3.67,177.313334268104,155.644493029145,133.382906410358,111.536701282663,89.7615827078138,68.1836145972619,46.6456466591951,23.9663473494315,2.12538982926205,-19.6422696788802,-41.479841899923,-63.2379451977107,-84.9721693536792
3.68,174.858348525679,153.133732083467,130.809608639212,108.903125536743,87.0685191180407,65.4379159688994,43.840566419589,21.091472989177,-0.805780486534087,-22.632293184323,-44.5275827762971,-66.34584674935,-88.1345678663107
3.69,172.403454849585,150.622911944325,128.236398162312,106.26966006814,84.3754778851088,62.6923608642058,41.0356595601361,18.2167406425952,-3.73698573640933,-25.6222263407763,-47.5751460080845,-69.4538213864828,-91.2963878470488
3.7,169.948664684696,148.112031082774,125.663270915627,103.636307446524,81.6824606705637,59.9469455065492,38.2309179848991,15.34215927413,-6.66825457642092,-28.6120646522869,-50.6225320822655,-72.5618603279638,-94.4576308018553
3.71,167.493989526189,145.601088784246,123.090222654454,101.00307014008,78.9894693073596,57.2016659394706,35.4263314013504,12.4677376713783,-9.5996161261727,-31.6018035970908,-53.6697418137753,-75.6699535721705,-97.6183018493817
3.72,165.039440850064,143.090085176194,120.517248970901,98.3699505048179,76.2965058003714,54.4565180339497,32.62188746762,9.5934844144408,-12.5310994163669,-34.5914386521404,-56.7167763359084,-78.7780899470016,-100.7784097654
3.73,162.585030042352,140.579021251746,117.944345312572,95.7369507741142,73.6035723264233,51.7114974962858,29.8175719822774,6.71940784783424,-15.4627327822135,-37.5809653178851,-59.7636370889474,-81.8862571688425,-103.937966997322
3.74,160.130768327445,138.0678988891,115.371507002396,93.1040730485126,70.9106712338237,48.9665998765538,27.0133691172099,3.84551605559459,-18.3945432042632,-40.5703791431383,-62.8103258071045,-84.9944419102198,-107.09698964719
3.75,157.676666695997,135.556720866472,112.79872925955,90.4713192858605,68.2178050414013,46.2218205776353,24.2092616939116,0.971816840234111,-21.3265555986326,-43.5596757498471,-65.8568445038648,-88.1026298757886,-110.255497421646
3.76,155.222735832866,133.045490872393,110.226007221403,87.8386912918061,65.5249764370383,43.4771548647875,21.4052315032325,-1.90168229376415,-24.2587920590113,-46.5488508576002,-68.9031954558458,-91.2108058862424,-113.413513547452
3.77,152.768986045581,130.534213511163,107.653335966401,85.2061907107325,62.8321882756977,40.7325978757183,18.6012596683825,-4.77497415119968,-27.1912710532499,-49.5379003076951,-71.9493811852979,-94.3189539696633,-116.571064651299
3.78,150.315427193799,128.02289430335,105.080710537818,82.5738190171475,60.1394435769449,37.9881446311603,15.7973270507071,-7.64805185142846,-30.124006577762,-52.5268200866035,-74.9954044413876,-97.4270574597784,-119.728180602708
3.79,147.862068620259,125.51153968117,102.508125968294,79.9415775076023,57.4467455219722,35.2437900458734,12.9934146974868,-10.5209088269101,-33.0570072733911,-55.5156063486692,-78.0412681804184,-100.535099100527,-122.884894319021
3.8,145.408919083699,123.00015697868,99.9355773050501,77.3094672931601,54.754097450128,32.4995289400657,10.1895043307293,-13.393538814272,-35.9902755068274,-58.5042554378838,-81.0869755451684,-103.643061156291,-126.04124153155
3.81,142.955986694229,120.488754416706,97.3630596356992,74.677489292479,52.0615028549697,29.7553560511746,7.38557887564393,-16.2659358371289,-38.9238064220893,-61.4927639085927,-84.1325298435329,-106.750925527094,-129.197260512161
3.82,140.503278851633,117.977341082463,94.7905681145428,72.0456442255401,49.3689653798593,27.0112660459665,4.58162302720793,-19.1380941798878,-41.8575869670015,-64.481128544993,-87.1779345266862,-109.85867386803,-132.352991759675
3.83,138.050802187065,115.465926903868,92.2180979892458,69.413932608057,46.6764888131317,24.2672535329026,1.7776238529393,-22.0100083517801,-44.7915949000353,-67.4693463792944,-90.2231931669971,-112.96628771214,-135.508477645679
3.84,135.598562508586,112.954522618569,89.6456446277789,66.7823547466051,43.9840770828771,21.5233130747238,-1.02642857029084,-24.8816730403637,-47.7257977832778,-70.457414708426,-93.2683094359559,-116.073748595928,-138.663762019468
3.85,133.146564750982,110.443139737736,87.0732035455108,64.1509107345204,41.2917342514049,18.7794392011923,-3.83054048786853,-27.7530830537535,-50.6601519677047,-73.4453311091876,-96.3132870823955,-119.181038186675,-141.818889772066
3.86,130.694812930286,107.931790504722,84.5007704323303,61.51960044856,38.5994645094764,16.0356264219319,-6.6347137702207,-30.6242332508566,-53.5946015773085,-76.43309345175,-99.3581299113247,-122.288138410689,-144.973906359441
3.87,128.243310103373,105.420487848699,81.9283411796712,58.8884235463968,35.9072721704463,13.2918692393147,-9.43894518981807,-33.4951184589136,-56.5290774990033,-79.4206999114356,-102.402841763721,-125.395031581619,-148.128857285253
3.88,125.792058333017,102.909245333432,79.3559119073181,56.2573794649448,33.2151616645294,10.54816216132,-12.2432256757257,-36.365733377671,-59.4634963855536,-82.4081489787131,-105.447426497675,-128.501700527945,-151.283787543687
3.89,123.341058658743,100.39807710138,76.7834789898565,53.6264674195346,30.5231375335275,7.80449971430882,-15.0475395493256,-39.2360724695546,-62.3977596790876,-85.3954394673693,-108.491887971308,-131.608128718768,-154.438741023159
3.9,120.89031107377,97.8869978133462,74.2110390826398,50.9956864039734,27.8312044265846,5.06087645564808,-17.8518637451107,-42.1061298352426,-65.3317526630091,-88.3825705208307,-111.536230027966,-134.714300387014,-157.593759871932
3.91,118.439814508331,95.3760225839213,71.6385891471362,48.3650351914885,25.1393670979306,2.31728698611998,-20.6561670207276,-44.9758990740911,-68.2653435503472,-91.3695416166314,-114.580456484188,-137.8202006492,-160.748883826926
3.92,115.989566819599,92.8651669130128,69.0661264755211,45.7345123365664,22.4476304083499,-0.426274037949879,-23.460409160713,-47.8453731289124,-71.1983826167397,-94.3563525690432,-117.624571121068,-140.925815620918,-163.904149507299
3.93,113.539564788422,90.3544466137692,66.4936487143802,43.1041161776914,19.7559993336471,-3.16981189290493,-26.2645401786256,-50.7145441146662,-74.130701386362,-97.3430035299084,-120.668577679608,-144.031132527243,-167.059589674662
3.94,111.089804123024,87.8438777372398,63.9211538873842,40.4738448409958,17.0644789866504,-5.91333177637421,-29.0684995225138,-53.5834031306858,-77.0621118791365,-100.329494987735,-123.712479860745,-147.136139807291,-170.215232462063
3.95,108.640279469792,85.3334764941392,61.3486404168018,37.8436962447922,14.3730746667441,-8.6568387963505,-31.8722152888854,-56.4519400561292,-79.9924059275306,-103.315827765154,-126.756281330699,-150.240827212235,-173.371100574239
3.96,106.190984431218,82.8232591741095,58.7761071437169,35.2136681050179,11.6817919693708,-11.4003379607839,-34.6756034505521,-59.320143328425,-82.92135457113,-106.302003014848,-129.799985732244,-153.345185896138,-176.527210461927
3.97,103.741911591038,80.3132420628943,56.2035533468149,32.5837579415385,8.99063703849717,-14.1438341677408,-37.4785671038968,-62.1879997045594,-85.8487075369672,-109.288022214126,-132.843596702362,-156.449208499035,-179.683571473376
3.98,101.293052546535,77.8034413578608,53.6309787596094,29.9539630853314,6.29961720233718,-16.8873321961753,-40.2809957412652,-65.05549400514,-88.7741928132867,-112.273887158331,-135.887117896424,-159.552889221837,177.159815013457
3.99,98.8443979479694,75.2938730823257,51.0583835859822,27.3242806865046,3.60874280589153,-19.6308366973443,-43.082764554301,-67.9226088412666,-91.6975163240354,-115.259599953344,-138.930553018523,-162.65622389271,174.002956474171
4,96.3959375450107,72.7845529991522,48.4857685139121,24.6947077231347,0.918033571073629,-22.3743521869055,-45.8837337741289,-70.7893243243394,-94.6183617108696,-118.245163007488,-141.973905856723,-165.759210024777,170.845870132446
4.01,93.9476602400262,70.2754965241004,45.9131347272732,22.0652410109016,-1.77245577990743,-25.117883037716,-48.6856939197467,-73.657956882888,-97.5386836017698,-121.230579023253,-145.017180320673,-168.861846865126,167.694493992153
4.02,91.4995541480309,67.7667186394256,43.3404839155919,19.4358772134793,-4.46273229397191,-27.8614334733461,-51.4873376429529,-76.5251763265582,-100.461476806613,-124.215850989316,-148.060380477142,-171.964135435574,164.540800572506
4.03,89.0516066630488,65.2582338082211,40.7678182816497,16.8066128536487,-7.15350127495992,-30.6050075623115,-54.2886533067407,-79.3912785081071,-103.386381974642,-127.200982173546,-151.103510576419,-175.066078565532,161.385088175546
4.04,86.6038045305981,62.7500558900076,38.1951405468343,14.177444325097,-9.84373338352288,-33.3486092130238,-57.0896296734642,-82.2565139719646,-106.313069283404,-130.185976117803,-154.14657505925,-178.167680918337,158.22763360468
4.05,84.1561339259673,60.2421980580781,35.6224539541456,11.548367904858,-12.5337199994681,-36.0922421694304,-59.8902557988683,-85.1210924987892,-109.241237796531,-133.170836635698,-157.189578530157,178.731050987455,155.068692999093
4.06,81.7085805379034,57.7346727190927,33.0497622687665,8.91937976634816,-15.2235326608443,-38.8359100073295,-62.6905209384576,-87.9851873842238,-112.170614674721,-136.155567814799,-160.232525679354,175.630108759235,151.908502729509
4.07,79.2611296572913,55.2274914354234,30.4770697761271,6.29047599294454,-17.913173535529,-41.5796161313094,-65.4904144659301,-90.8489394716264,-115.100954255213,-139.140174025429,-163.275421133122,172.529482110348,148.747280342468
4.08,76.8137662703692,52.7206648507373,27.9043812773906,3.66165259206413,-20.6026384832048,-44.3233637722634,-68.2899258033493,-93.7124609565105,-118.032037015797,-142.124659939,-166.318269213497,169.429158833691,145.585225540543
4.09,74.3664751559763,50.21420261929,25.3317020823074,1.03290550967572,-23.2919228218943,-47.0671559854204,-71.0890443626851,-96.5758389792448,-120.963668440077,-145.109030560185,-169.361073595135,166.329124761497,142.42252118634
4.1,71.9192409862998,47.7081133393932,22.7590379993884,-1.59576935480264,-25.9810220231986,-49.8109956488108,-73.8877594983126,-99.4391390224566,-123.895677801391,-148.093291279271,-172.403836862824,163.22936370089,139.259334318591
4.11,69.4720484305541,45.2024044915009,20.1863953233665,-4.22437613328242,-28.6699317891742,-52.5548854620826,-76.6860604700223,-102.30240813095,-126.827916883584,-151.077447954314,-175.446559998822,160.129857330863,136.095817169298
4.12,67.024882260986,42.6970823813347,17.6137808199216,-6.85291897351949,-31.3586480461776,-55.2988279455735,-79.4839364160625,-105.165677975466,-129.760258658063,-154.061507038041,-178.489241862596,157.030585041486,132.932108171559
4.13,64.5777274605808,40.1921520884501,15.0412017076621,-9.48140202342968,-34.0471669338838,-58.0428254395294,-82.2813763357064,-108.02896778854,-132.692595938486,-157.045475773536,178.468121241112,153.9315236912,129.768332948503
4.14,62.1305693318107,37.6876174206202,12.4686656373685,-12.109829415267,-36.735484799728,-60.786880103355,-85.0783690808151,-110.892287213294,-135.624840037945,-160.02936249842,175.425535790388,150.832647255691,126.604605274593
4.15,59.683393605746,35.1834808743797,9.89618066851503,-14.7382052497256,-39.4235981982835,-63.5309939147757,-87.8749033558501,-113.755639128595,-138.556919459841,-163.013177125773,172.383010964694,147.733926349726,123.441028001438
4.16,57.2361865508356,32.6797436020499,7.32375524310875,-17.3665335800346,-42.1115038939173,-66.2751686687794,-90.6709677257774,-116.619022554995,-141.488778665659,-165.996931923868,169.340558196762,144.635327640522,120.277693941168
4.17,54.788935080637,30.1764053855265,4.75139815688996,-19.9948183961096,-44.7991988654248,-69.0194059762094,-93.4665506313013,-119.482435822558,-144.420376986189,-168.980642823829,166.298190382064,141.536813281223,117.11468670139
4.18,52.3416268597748,27.6734646170813,2.17911852796293,-22.623063608823,-47.4866803117758,-71.7637072618737,-96.2616404108669,-122.345880331453,-147.35168779024,-171.964331710078,163.255920859978,138.438340765515,113.952081466658
4.19,49.8942504073962,25.1709182873935,-0.393074237062287,-25.2512730344596,-50.1739456584085,-74.5080737620327,-99.0562253288878,-125.209365544419,-150.282698126744,-174.948030659848,160.213762344722,135.339864189045,110.789945722366
4.2,47.4467951973832,22.6687619809861,-2.96517047931931,-27.8794503794235,-52.8609925637216,-77.2525065211398,-101.850293609678,-128.072916528088,-153.213409290273,-177.931790362403,157.171725995503,132.241338931402,107.628339917909
4.21,44.9992517545899,20.166989879207,-5.53716032621264,-30.5075992252548,-55.5478189255317,-79.9970063877019,-104.643833476614,-130.936586975279,-156.143839347253,179.084301561597,154.129820769873,129.142732901173,104.467318066867
4.22,42.5516117463773,17.665594770856,-8.10903373208435,-33.1357230140172,-58.2344228873467,-82.7415740091427,-107.436833196112,-133.800484897072,-159.074030308262,176.100075494333,151.088053123058,126.044046629504,101.30692828286
4.23,40.1038680687244,15.1645680705136,-10.6807805208774,-35.763825034123,-60.9208028443647,-85.4862098255557,-110.229281126144,-136.664830951189,-162.004067999976,173.115147872669,148.046427031734,122.945336680613,98.147213250602
4.24,37.6560149262153,12.6638998445908,-13.2523904306243,-38.391908406646,-63.6069574491443,-88.2309140622511,-113.021165769142,-139.530115126534,-164.934144222155,170.128414562995,145.004944261133,119.846719910889,94.9882106324767
4.25,35.2080479052215,10.1635788450782,-15.8238531595757,-41.0199760721804,-66.2928856169208,-90.9756867210073,-115.81247582946,-142.397629516953,-167.864809716658,167.134813531916,141.963604770747,116.7483297719,91.8299534117421
4.26,32.759964039621,7.66359255092426,-18.3951584137666,-43.6480307783012,-68.9785865305763,-93.7205275699627,-118.603200275997,-145.272171431347,-170.79876729579,163.950566019149,138.922407161394,113.650236546709,88.6724701741906
4.27,30.311761868431,5.16392721693958,-20.9662959558019,-46.2760750676762,-71.664059645299,-96.4654361320962,-121.39332841138,-148.201075820562,-172.721191872868,161.220869815471,135.88134909217,110.552400932291,85.5157853307602
4.28,27.863441484765,2.66456793007491,-23.5372556546194,-48.9041112668755,-74.3493046929974,-99.2104116722674,-124.182849950519,-150.942690814739,-176.634325315347,158.223082000592,132.840427626071,107.454704304225,82.3599192841982
4.29,25.4150045755656,0.165498672883614,-26.1080275359776,-51.5321414759242,-77.034321686583,-101.955453182809,-126.971755114024,-153.78947136242,-179.567449681377,155.235873359529,129.799639489088,104.357014305423,79.2048885434227
4.3,22.9664544516101,-2.33329760606682,-28.6786018333993,-54.1601675586458,-79.7191109242969,-104.700559367691,-129.760034747279,-156.667123461409,177.503025102156,152.251124899123,126.758981245477,101.259227947143,76.0507057897074
4.31,20.5177960673423,-4.83183891510216,-31.2489690392762,-56.7881911338231,-82.4036729943287,-107.445728625292,-132.547680487278,-159.534690790503,174.57450679774,149.26736236193,123.718449401758,98.1612804559248,72.8973798992222
4.32,18.0690360301287,-7.33014413598652,-33.8191199558386,-59.4162135672239,-85.0880087801189,-110.190959029853,-135.334685025244,-162.399402771125,171.646451651794,146.284112674581,120.678040455629,95.0631367098009,69.7449159267952
4.33,15.6201825986085,-9.82823293445396,-36.3890457456678,-62.0442359645174,-87.7721194669086,-112.936248311697,-138.121042578163,-165.262906354993,168.718660702381,143.301177213114,117.637750905784,91.9647800900107,66.5933150560157
4.34,13.171245669866,-12.3261256651156,-38.9587379814204,-64.6722591651049,-90.4560065504068,-115.681593836339,-140.906749866409,-168.125831751811,165.791034051875,140.318457935583,114.597577236393,88.8662043271617,63.4425745209573
4.35,10.7222367552204,-14.8238432711726,-41.5281886944205,-67.3002837368986,-93.1396718489154,-118.426992582626,-143.691808500277,-170.988530120142,162.86350879073,137.335900896681,111.557515887087,85.7674087393793,60.292687504862
4.36,8.27316894450443,-17.3214071793953,-44.0973904217643,-69.9283099720598,-95.823117521034,-121.172441120079,-146.476232147236,-173.851641317118,159.936037521678,134.353474035397,108.517563216514,82.6683958141938,57.1436430210613
4.37,5.82405685877447,-19.8188391908637,-46.6663362515701,-72.5563378837186,-98.5063460923925,-123.91793558562,-149.260075865151,-176.712141175503,157.008578515478,131.371157198051,105.477715465053,79.5691701311858,53.9954257811829
4.38,3.37491659147436,-22.3161613680009,-49.2350198660035,-75.1843672036822,-101.189360497208,-126.663471659909,-152.043655391224,-179.575272353828,154.081089132917,128.388937190767,102.437968720463,76.4697379700284,50.848016055253
4.39,0.925765638150909,-24.8133959184571,-51.8034355816983,-77.8123973811487,-103.87216414476,-129.409044543507,-154.810458222624,177.561943729499,151.153518830339,125.406805128894,99.3983188887963,73.3701072342622,47.7013895275469
4.4,-1.52337718509184,-27.3105650764312,-54.3715783871884,-80.4404275824205,-106.554761029106,-132.154648933129,-157.605342005078,174.699032539643,148.225798396945,122.42475492509,96.3587616719489,70.2702874974743,44.555517150791
4.41,-3.97249183414277,-29.8076909820475,-56.9394439769764,-83.0684566916294,-109.23715591712,-134.900278998239,-160.386735405604,171.835903462307,145.297819334213,119.4427823803,93.319292552569,67.1702900750851,41.4103649992785
4.42,-6.42155714008582,-32.3047955594227,-59.5070287818517,-85.6964833124621,-111.919354685908,-137.64592835827,-163.167123402397,168.972511001865,142.369387812835,116.460884611703,90.2799067865987,64.0701280740648,38.2658941180292
4.43,-8.8705509226309,-34.8019003940869,-62.0743299950938,-88.3245057708856,-114.601364964599,-140.391590060747,-165.946741193399,166.108828159309,139.440104217194,113.479059677731,87.240599403467,60.9698163960594,35.1220603592098
4.44,-11.3194501132637,-37.2990266104382,-64.6413455941981,-90.952522118861,-117.283197450076,-143.137256560608,-168.725641571416,163.244841643377,136.508972676591,110.497306322888,84.201365213796,57.8693716784919,31.9788141863572
4.45,-13.7682308875244,-39.7961947499248,-67.2080743577795,-93.580530139032,-119.964868884878,-145.882919701004,-171.503846578136,160.380551183109,133.572606649927,107.515623797834,81.1621988243934,54.7688121590728,28.8361004067729
4.46,-16.2168688057547,-42.2934246506683,-69.7745158773335,-96.2085273503738,-122.646409777532,-148.628570695883,-174.281370869387,157.515970030595,130.607304234831,104.534011728159,78.1230946602578,51.6681574438385,25.6938577520689
4.47,-18.6653389615727,-44.7907353292482,-72.3406705635621,-98.8365110147823,-125.32788880885,-151.374200114624,-177.058228140759,154.651125910745,127.874022674462,101.552470015439,75.0840469933071,48.5674281466189,22.5520181405582
4.48,-21.1136161372669,-47.2881448653734,-74.9065396470011,-101.464478144581,-128.009519478694,-154.119797869009,-179.834433902835,151.786062163748,124.850813716868,98.5709987601496,72.0450499775348,45.4666453447884,19.4105052559554
4.49,-23.5616749652387,-49.7856702901735,-77.472125172736,-104.092425510921,-130.692580585635,-156.865353202797,177.389992502372,148.920838970614,121.910499964726,95.5895981996392,69.0060976902935,42.365829753122,16.2692315712867
4.5,-26.0094900945578,-52.2833274788448,-80.0374299890386,-106.720349653051,-133.356638144172,-159.610854684146,174.615025569273,146.055534604396,118.978542897298,92.6082686565324,65.9671841794056,39.2650004341201,13.1280915015273
4.51,-28.4570363616399,-54.7811310483718,-82.6024577298162,-109.348246888417,-136.04721389049,-162.356290201112,171.840630108223,143.20408723164,116.049208578474,89.627010494352,62.928303515805,36.1641726924695,9.98694353210135
4.52,-30.9042889640131,-57.2790942610505,-85.1672127908361,-111.976113323571,-138.728668099018,-165.101646960445,169.066755168219,140.346469586536,113.121067667524,86.6458240779462,59.8894498513958,33.0633544285281,6.84555397417963
4.53,-33.3512236360901,-59.7772289345198,-87.7317002997662,-114.603944865848,-141.409266664456,-167.846911489867,166.29332254781,137.483580637128,110.193596509248,83.6647097367848,56.8506174818146,29.9625393444911,3.70335564029655
4.54,-35.7978168258309,-62.2755453589897,-90.2959260801591,-117.231737235781,-144.089510091047,-170.592069643987,163.520203030298,134.617343257659,107.26655897583,80.6836677293807,53.811800913769,26.8616930986627,0.55746552790411
4.55,-38.244045871154,-64.7740522223402,-92.8598966096108,-119.859485980202,-146.769520618549,-173.337106614006,160.74716152957,131.749384475475,104.339833265597,77.7026982070296,50.7729949366013,23.760721705107,-2.52823255905022
4.56,-40.6898891749322,-67.2727565437363,-95.4236189724311,-122.487186486014,-149.449345574638,-176.082006941308,157.973710252225,128.880706074106,101.413349961738,74.7218011747502,47.7341946977126,20.6593876657126,-5.70905608477804
4.57,-43.1353263773947,-69.7716636163698,-97.9871008072829,-125.114833994565,-152.129009201971,-178.826754535008,155.198619416067,126.01182498556,98.4870660015576,71.740976446631,44.6953957814634,17.5570329773161,-8.85386302438113
4.58,-45.5803385247558,-72.2707769599143,-100.550350250377,-127.74242361661,-154.808526707951,178.428667306471,152.417552136181,123.142971962007,95.5609523952552,68.760223591606,41.6565942911312,14.4512622745071,-11.9972466534669
4.59,-48.0249082328915,-74.7700982832289,-103.113375874946,-130.369950347794,-157.48790917481,175.684275869807,149.594710994671,120.274229212975,92.6349879077191,65.7795418636378,38.617786933492,11.3233817790334,-15.1406980398037
4.6,-50.4690198448947,-77.2696274578086,-105.676186627852,-132.997409084624,-160.16716558242,172.940088997165,147.055255921769,117.405607959004,89.7091555877519,62.7989301067629,35.5789711055594,8.34027563599135,-18.2846443940916
4.61,-52.9126595813607,-79.7693625024275,-108.238791764339,-135.624794640887,-162.846303743335,170.196125052628,144.178501991913,114.537088348029,86.7834407663976,59.8183866192083,32.5401449829884,5.19335589821611,-21.429330833092
4.62,-55.3558156822822,-82.2692995793699,-110.801200782074,-138.252101764461,-165.52533077266,167.452402884737,141.396897065324,111.668639030991,83.8578298626995,56.8379089493081,29.5013076096227,2.08760552865797,-24.5749952362976
4.63,-57.7984785394587,-84.7694330025791,-113.363423355752,-140.879325154476,-168.204253338929,164.708941785267,138.62453051217,108.800226429917,80.9323096558713,53.8574935738681,26.4624589876443,-1.0128554050838,-27.7220218180592
4.64,-60.2406408183768,-87.2697552580012,-115.925469273667,-143.50645947878,-170.883077803794,161.965761444356,135.855411317274,105.931818952393,78.006866835652,50.8771353647237,23.4236001677437,-4.11129770894126,-30.8715495857999
4.65,-62.6822975685552,-89.7702570363233,-118.48734837777,-146.133499391655,-173.561810301735,159.222881902188,133.088005049772,103.06338878295,75.0814877185107,47.8968266515951,20.3847333387206,-7.20856090351265,-34.0337989306802
4.66,-65.1234463214069,-92.2709272782433,-121.049070508774,-148.760439551749,-176.240456785739,156.480323497406,130.321728106304,100.194912538455,72.1561580553581,44.9165554591228,17.3458619158878,-10.3049586879267,-37.1435722431341
4.67,-67.5640871747309,-94.7717532323315,-123.610645457967,-151.387274640155,-178.919023052915,153.738106812482,127.556301801443,97.3263714067067,69.2308628737795,41.936301896226,14.3069906276359,-13.4006455927473,-40.3053238368522
4.68,-70.0042228630027,-97.2727205254608,-126.172082927341,-154.01399937861,178.402485242168,150.996252616307,124.791569300347,94.4577510597935,66.305586302123,38.9560299089572,11.2681255994982,-16.4957350239317,-43.459032260125
4.69,-72.4438588127152,-99.7738132457131,-128.733392499637,-156.640608547746,175.724062581797,148.254781804256,122.027429329302,91.5890414746095,63.380311316282,35.9756655678561,8.22927443503094,-19.5903830484113,-46.6125465092244
4.7,-74.8830031820836,-102.275014037578,-131.294583619782,-159.267097005357,173.045703584343,145.513715336044,119.263807620658,88.7202367164361,60.4550193312158,32.9950289949504,5.19044629281838,-22.6850065964788,-49.7668232945633
4.71,-77.3216668845102,-104.776304209174,-133.855665589005,-161.893459704616,170.367403006642,142.77307417166,116.500642464386,85.8513347056266,57.529689522226,30.0135935879241,2.15165195889806,-25.782036965378,-52.9221370705591
4.72,-79.759863595291,-107.27766385115,-136.416647572694,-164.51969171221,167.68915574842,140.032879205744,113.737875637737,82.9823369712864,54.6042976924181,27.0299594302725,-0.887096086108883,-28.8443507341523,-56.0785939458871
4.73,-82.1976097411228,-109.77907196682,-138.977538622693,-167.145788226325,165.010956858016,137.293151200728,110.975444418111,80.1132483892241,51.6788143747821,24.0357972497719,-3.92578360587623,-31.953532166266,-59.2362374023099
4.74,-84.6349244720609,-112.280506613007,-141.538347714351,-169.771744594431,162.332801538931,134.553910719116,108.213270960292,77.2440768992272,48.7532016096094,21.1037328496258,-6.96439455397361,-35.0465961588639,-62.3950814015698
