"Freq [GHz]","mag(S(FloquetPort1:1,FloquetPort1:1)) [] - $varyingpermittivity='2'","mag(S(FloquetPort1:1,FloquetPort1:1)) [] - $varyingpermittivity='3'","mag(S(FloquetPort1:1,FloquetPort1:1)) [] - $varyingpermittivity='4'","mag(S(FloquetPort1:1,FloquetPort1:1)) [] - $varyingpermittivity='5'","mag(S(FloquetPort1:1,FloquetPort1:1)) [] - $varyingpermittivity='6'","mag(S(FloquetPort2:1,FloquetPort1:1)) [] - $varyingpermittivity='2'","mag(S(FloquetPort2:1,FloquetPort1:1)) [] - $varyingpermittivity='3'","mag(S(FloquetPort2:1,FloquetPort1:1)) [] - $varyingpermittivity='4'","mag(S(FloquetPort2:1,FloquetPort1:1)) [] - $varyingpermittivity='5'","mag(S(FloquetPort2:1,FloquetPort1:1)) [] - $varyingpermittivity='6'"
3.24,0.308291888782047,0.495245236217283,0.599471230033406,0.655408781998258,0.682025660012422,0.951291386474762,0.868753200920095,0.800396255977144,0.755275380315102,0.731328121757692
3.25,0.308760249375294,0.495511242847789,0.599375041082587,0.654884956703167,0.681019672390256,0.9511394332927,0.868601495606113,0.800468276632661,0.755729949879902,0.732265021967079
3.26,0.309222053683149,0.495768427948648,0.599269270636454,0.654348338412972,0.679995152760834,0.950989356125441,0.868454719389377,0.800547450797775,0.756194778488493,0.73321653006399
3.27,0.309677138662048,0.496016729907586,0.59915389429262,0.653798865045813,0.67895193273241,0.950841218938066,0.86831291793367,0.800633790914636,0.756669850811089,0.734182667149531
3.28,0.310125342940194,0.496256088630654,0.599028887330711,0.653236475991439,0.677889843143296,0.950695085399984,0.868176135748803,0.800727309124626,0.757155152407742,0.735163451733091
3.29,0.310566507190805,0.496486445716177,0.59889422475831,0.652661112207836,0.676808714175066,0.950551018744183,0.868044416077986,0.800828017229199,0.757650669829499,0.73615889959407
3.3,0.311000474508962,0.496707744629473,0.598749881356116,0.652072716286373,0.675708375466243,0.950409081623288,0.867917800784995,0.800935926651156,0.758156390680422,0.737169023644739
3.31,0.311427090791256,0.496919930878042,0.598595831722141,0.651471232488068,0.674588656226314,0.950269335962779,0.867796330241441,0.801051048396521,0.758672303643194,0.738193833794483
3.32,0.311846205117398,0.497122952186917,0.598432050314819,0.650856606753532,0.673449385349913,0.950131842811707,0.867680043214341,0.801173393017147,0.759198398471002,0.739233336815696
3.33,0.312257670132943,0.497316758673843,0.598258511494853,0.650228786689174,0.672290391530994,0.949996662191272,0.867568976754277,0.801302970574103,0.759734665948491,0.740287536211582
3.34,0.312661342432253,0.497501303023965,0.598075189565655,0.649587721532172,0.671111503376828,0.949863852941665,0.867463166084359,0.801439790602224,0.760281097824523,0.74135643208612
3.35,0.313057082940847,0.497676540663672,0.597882058812224,0.648933362096678,0.669912549521652,0.949733472567574,0.867362644490301,0.801583862075639,0.760837686719505,0.742440021016496
3.36,0.313444757296232,0.497842429933245,0.597679093538303,0.64826566070367,0.668693358739799,0.949605577082791,0.867267443211815,0.801735193374649,0.761404426010048,0.743538295928212
3.37,0.313824236226361,0.497998932257947,0.597466268101675,0.647584571096759,0.667453760058131,0.949480220854361,0.867177591335644,0.801893792254019,0.76198130969366,0.744651245973223
3.38,0.314195395924812,0.498146012317179,0.597243556947433,0.646890048346204,0.666193582867589,0.949357456446726,0.86709311569044,0.802059665812811,0.762568332236187,0.745778856411308
3.39,0.314558118421832,0.498283638211317,0.597010934639078,0.646182048743235,0.664912657033682,0.94923733446635,0.867014040743797,0.8022328204659,0.763165488404633,0.746921108494984
3.4,0.314912291950369,0.498411781625847,0.59676837588731,0.645460529686739,0.663610813005723,0.949119903407295,0.866940388501682,0.802413261917304,0.76377277308798,0.748077979358245
3.41,0.315257811306235,0.498530417992384,0.596515855576337,0.644725449564173,0.662287881924619,0.949005209498219,0.866872178410548,0.802600995135489,0.764390181108536,0.749249441909389
3.42,0.315594578201576,0.498639526646178,0.59625334878759,0.643976767628498,0.660943695729019,0.948893296551309,0.866809427262374,0.802796024330747,0.765017707026291,0.750435464728228
3.43,0.315922501610813,0.498739090979681,0.595980830820676,0.643214443872761,0.659578087259609,0.948784205813606,0.866752149102916,0.802998352934778,0.765655344938674,0.751636011967937
3.44,0.316241498108275,0.49882909859176,0.59569827721145,0.642438438903813,0.658190890361339,0.948677975821221,0.866700355143427,0.80320798358265,0.766303088278035,0.752851043261842
3.45,0.316551492196751,0.498909541432125,0.595405663747054,0.64164871381652,0.656781939983384,0.948574642256914,0.866654053676112,0.80342491809713,0.766960929609073,0.754080513635417
3.46,0.31685241662623,0.49898041594053,0.595102966477797,0.640845230069659,0.655351072276574,0.948474237811484,0.866613249993574,0.803649157475716,0.767628860428351,0.755324373423763
3.47,0.317144212702125,0.499041723180321,0.594790161725752,0.640027949364557,0.65389812468809,0.948376792049446,0.86657794631252,0.803880701880233,0.76830687096791,0.756582568194842
3.48,0.317426830582321,0.499093468965878,0.594467226089931,0.639196833527355,0.652422936053167,0.948282331279396,0.866548141701973,0.80411955062934,0.768994950004928,0.757855038678727
3.49,0.317700229562425,0.499135663983515,0.594134136447932,0.638351844395647,0.650925346683543,0.948190878429512,0.866523832016243,0.804365702193829,0.769693084679211,0.759141720703162
3.5,0.317964378348642,0.499168323905381,0.593790869953924,0.637492943710094,0.649405198452385,0.948102452928569,0.866505009832917,0.804619154195047,0.770401260320244,0.760442545135655
3.51,0.318219255317732,0.499191469495933,0.59343740403287,0.636620093011426,0.647862334875439,0.948017070592832,0.866491664396096,0.804879903406278,0.771119460285338,0.761757437832386
3.52,0.318464848763583,0.49920512671052,0.593073716370876,0.635733253543151,0.646296601188072,0.947934743519208,0.866483781565124,0.805147945757402,0.771847665810363,0.763086319594162
3.53,0.318701157129924,0.499209326785643,0.592699784901557,0.634832386160113,0.644707844417939,0.947855479984938,0.86648134376905,0.805423276342778,0.772585855874361,0.764429106129687
3.54,0.318928189228834,0.499204106320453,0.592315587788331,0.633917451242892,0.643095913452943,0.947779284354169,0.866484329967037,0.805705889432423,0.773334007079269,0.765785708026331
3.55,0.319145964444655,0.499189507349053,0.591921103402536,0.63298840861795,0.641460659104155,0.947706156991648,0.866492715614942,0.805995778486614,0.774092093545789,0.767156030728676
3.56,0.319354512923056,0.499165577403176,0.591516310297299,0.632045217483242,0.639801934163364,0.947636094183805,0.866506472638286,0.806292936173942,0.774860086826358,0.768539974525013
3.57,0.319553875744964,0.49913236956482,0.591101187177059,0.631087836338946,0.638119593454896,0.947569088067432,0.866525569411804,0.806597354392807,0.775637955836022,0.769937434542005
3.58,0.319744105085175,0.499089942508437,0.590675712862683,0.630116222922809,0.636413493881322,0.947505126566164,0.866549970745796,0.806909024296498,0.776425666801874,0.771348300747704
3.59,0.31992526435548,0.499038360532266,0.590239866252092,0.62913033414953,0.634683494462693,0.947444193334933,0.86657963787943,0.807227936321777,0.777223183231588,0.772772457963085
3.6,0.320097428332151,0.498977693578441,0.589793626276353,0.628130126053496,0.632929456368882,0.947386267712538,0.866614528481214,0.807554080221062,0.778030465901479,0.774209785882263
3.61,0.32026068326772,0.498908017241489,0.589336971851161,0.627115553734107,0.631151242944641,0.947331324682477,0.866654596656774,0.807887445098205,0.778847472864329,0.775660159101531
3.62,0.320415126986946,0.498829412764875,0.588869881823681,0.626086571302835,0.629348719726947,0.947279334842127,0.866699792964107,0.808228019447785,0.779674159477137,0.777123447157334
3.63,0.320560868966924,0.498741967025247,0.588392334914702,0.625043131831119,0.627521754454192,0.947230264380384,0.866750064436456,0.808575791198041,0.780510478448797,0.778599514573283
3.64,0.320698030401281,0.498645772504076,0.587904309656065,0.623985187298142,0.625670217066794,0.947184075063832,0.866805354612927,0.808930747757274,0.781356379907612,0.780088220916286
3.65,0.320826744248396,0.498540927246379,0.587405784323356,0.622912688537462,0.623793979698757,0.947140724231503,0.866865603576982,0.809292876063789,0.782211811488359,0.781589420861854
3.66,0.320947155263598,0.49842753480627,0.586896736863829,0.621825585181488,0.621892916659725,0.947100164798265,0.866930748002913,0.809662162639267,0.78307671843861,0.783102964268613
3.67,0.321059420015219,0.498305704179063,0.586377144819566,0.620723825602732,0.619966904407066,0.947062345266913,0.867000721210368,0.810038593645524,0.783951043743772,0.784628696262015
3.68,0.321163706884408,0.498175549719734,0.585846985245866,0.61960735685078,0.618015821507502,0.947027209748936,0.867075453227042,0.810422154944591,0.784834728270295,0.786166457327234
3.69,0.321260196048495,0.498037191047515,0.585306234624888,0.618476124583911,0.616039548587816,0.94699469799404,0.867154870859568,0.810812832162026,0.785727710926344,0.787716083411202
3.7,0.321349079447685,0.49789075293647,0.584754868774544,0.617330072994336,0.614037968274162,0.946964745428401,0.867238897772664,0.811210610753316,0.786629928839111,0.789277406033672
3.71,0.321430560734743,0.497736365191904,0.584192862752703,0.616169144726023,0.612010965119492,0.946937283201673,0.867327454576572,0.811615476073335,0.787541317547893,0.790850252407218
3.72,0.32150485520726,0.497574162512501,0.583620190756725,0.614993280784137,0.609958425518638,0.946912238242761,0.867420458922776,0.812027413448662,0.788461811211917,0.792434445566007
3.73,0.32157218972197,0.497404284338111,0.583036826018383,0.61380242043515,0.607880237610584,0.946889533324344,0.867517825608054,0.812446408252654,0.789391342831836,0.794029804503156
3.74,0.321632802590472,0.497226874683143,0.582442740694245,0.612596501096749,0.605776291167471,0.94686908713616,0.867619466686764,0.812872445983098,0.790329844483728,0.795636144316451
3.75,0.321686943455576,0.49704208195556,0.581837905751579,0.611375458216739,0.60364647746991,0.94685081436704,0.867725291591379,0.813305512342311,0.791277247564348,0.797253276362161
3.76,0.321734873147343,0.496850058761495,0.581222290849882,0.610139225140195,0.601490689168162,0.946834625795675,0.867835207261197,0.813745593319443,0.792233483046317,0.798881008416653
3.77,0.321776863517737,0.496650961695554,0.580595864218116,0.608887732964234,0.599308820128805,0.946820428390127,0.867949118279131,0.81419267527489,0.793198481741885,0.800519144845452
3.78,0.321813197252654,0.496444951116908,0.579958592527788,0.607620910379845,0.597100765266515,0.946808125416015,0.868066927016504,0.814646745026473,0.794172174573803,0.802167486779369
3.79,0.321844167659935,0.496232190911301,0.579310440761977,0.606338683500329,0.5948664203606,0.946797616553419,0.868188533785695,0.815107789937312,0.795154492851858,0.803825832297258
3.8,0.321870078431783,0.496012848239162,0.57865137208047,0.605040975676012,0.592605681856016,0.946788798022414,0.86831383700054,0.815575798005019,0.796145368553511,0.805493976614945
3.81,0.321891243379916,0.495787093270018,0.577981347681149,0.603727707295001,0.590318446648553,0.94678156271723,0.868442733344277,0.816050757952076,0.797144734607106,0.807171712279794
3.82,0.321907986141589,0.495555098903475,0.577300326657814,0.602398795569875,0.588004611854022,0.946775800348993,0.868575117944882,0.816532659317057,0.798152525176045,0.808858829370356
3.83,0.321920639854546,0.495317040477038,0.576608265854617,0.601054154310334,0.585664074561221,0.94677139759697,0.868710884557587,0.817021492546482,0.799168675942342,0.810555115700493
3.84,0.321929546798875,0.495073095461121,0.575905119717319,0.59969369368194,0.583296731568608,0.946768238268295,0.868849925754328,0.817517249086958,0.800193124387921,0.812260357027326
3.85,0.321935058003657,0.49482344314159,0.575190840141594,0.598317319951227,0.580902479104595,0.946766203466058,0.868992133119904,0.818019921477369,0.80122581007206,0.813974337262296
3.86,0.32193753281635,0.494568264290262,0.574465376318614,0.596924935217593,0.578481212531489,0.946765171765698,0.869137397454557,0.818529503440763,0.802266674903367,0.815696838684608
3.87,0.321937338432841,0.4943077408238,0.573728674578173,0.595516437132486,0.576032826033169,0.9467650193996,0.869285608982678,0.819045989975635,0.803315663404665,0.817427642156261
3.88,0.321934849386223,0.494042055451469,0.572980678229633,0.594091718606583,0.573557212286642,0.946765620449751,0.869436657567321,0.819569377446267,0.804372722969248,0.819166527337826
3.89,0.321930446992537,0.4937713913123,0.57222132740098,0.592650667505719,0.571054262117741,0.946766847048368,0.869590432930194,0.820099663671815,0.805437804106919,0.820913272904104
3.9,0.321924518751917,0.493495931602188,0.571450558876316,0.591193166336514,0.568523864141293,0.946768569586287,0.869746824876758,0.820636848013742,0.806510860678328,0.822667656758738
3.91,0.321917457703924,0.493215859191531,0.570668305932118,0.589719091922738,0.565965904386172,0.946770656929012,0.869905723526045,0.821180931461276,0.807591850116125,0.824429456246816
3.92,0.321909661736199,0.492931356234028,0.569874498172624,0.588228315073561,0.563380265905786,0.946772976640175,0.870067019544809,0.821731916714552,0.808680733631508,0.826198448364474
3.93,0.321901532846061,0.492642603767299,0.569069061364734,0.58672070024498,0.560766828374616,0.946775395212236,0.870230604385555,0.822289808264983,0.809777476404817,0.827974409964449
3.94,0.321893476355164,0.492349781306007,0.56825191727282,0.585196105195804,0.558125467671549,0.946777778304166,0.870396370528027,0.822854612472573,0.810882047758875,0.829757117956519
3.95,0.321885900077944,0.492053066428228,0.567422983493878,0.583654380639659,0.555456055450869,0.946779990985888,0.870564211723671,0.823426337639734,0.811994421313837,0.831546349501716
3.96,0.321879213445203,0.491752634355795,0.566582173293478,0.582095369894611,0.552758458701889,0.946781897989168,0.870734023242588,0.824004994081232,0.813114575122425,0.833341882199186
3.97,0.321873826584906,0.49144865752942,0.565729395442969,0.580518908532052,0.550032539298305,0.946783363964672,0.870905702122489,0.824590594189878,0.814242491784469,0.835143494264516
3.98,0.321870149362908,0.491141305179394,0.564864554058466,0.578924824026558,0.54727815353852,0.946784253744877,0.871079147419077,0.825183152497566,0.815378158539768,0.836950964698356
3.99,0.321868590387119,0.490830742892716,0.563987548442112,0.57731293540855,0.544495151678297,0.94678443261246,0.871254260457402,0.825782685731249,0.81652156733841,0.838764073444117
4,0.321869555979269,0.490517132177493,0.56309827292619,0.575683052921554,0.541683377457228,0.946783766573828,0.871430945083533,0.826389212863477,0.817672714887743,0.840582601533531
4.01,0.321873449119121,0.490200630025528,0.562196616720646,0.574034977685979,0.538842667620661,0.946782122637361,0.871609107916043,0.827002755157081,0.818831602675324,0.842406331218815
4.02,0.321880668366608,0.489881388473978,0.561282463764625,0.572368501371299,0.535972851438853,0.946779369095977,0.871788658596702,0.827623336203632,0.819998236967246,0.84423504609021
4.03,0.32189160676787,0.489559554167045,0.560355692582642,0.570683405878583,0.533073750225272,0.946775375813562,0.871969510039741,0.828250981955268,0.821172628781391,0.84606853117764
4.04,0.321906650751641,0.489235267918627,0.559416176146043,0.568979463035287,0.530145176856087,0.946770014514812,0.872151578679137,0.828885720749485,0.822354793835212,0.847906573035232
4.05,0.321926179022721,0.488908664276926,0.558463781740424,0.567256434304243,0.527186935293069,0.946763159077975,0.872334784713232,0.829527583326552,0.823544752467804,0.849748959807461
4.06,0.321950561459464,0.488579871091985,0.557498370839705,0.56551407050874,0.524198820112222,0.946754685830032,0.872519052346073,0.830176602839134,0.824742529536119,0.851595481275685
4.07,0.321980158022247,0.488249009087193,0.556519798987585,0.563752111575555,0.521180616040632,0.946744473843736,0.872704310024847,0.830832814853769,0.825948154285271,0.853445928883841
4.08,0.322015317679771,0.487916191435753,0.555527915687104,0.561970286297764,0.518132097504163,0.946732405236001,0.872890490672715,0.831496257343835,0.82716166019302,0.855300095742127
4.09,0.322056377359774,0.487581523343191,0.554522564299098,0.560168312119075,0.515053028188738,0.946718365467052,0.873077531916402,0.832166970673672,0.828383084788624,0.857157776607477
4.1,0.322103660930324,0.487245101636949,0.553503581950302,0.558345894941385,0.511943160618094,0.946702243639765,0.873265376307873,0.832844997573477,0.829612469446329,0.859018767839717
4.11,0.322157478217322,0.486907014364159,0.552470799451918,0.556502728957144,0.508802235751038,0.94668393279858,0.873453971539421,0.833530383104694,0.83084985915393,0.860882867332288
4.12,0.32221812406315,0.486567340398685,0.551424041229447,0.554638496508053,0.505629982601299,0.946663330227402,0.873643270651457,0.834223174615549,0.832095302256874,0.86274987441651
4.13,0.322285877430644,0.486226149058576,0.550363125264624,0.552752867971469,0.50242611788326,0.946640337745832,0.873833232232336,0.834923421686441,0.833348850178532,0.864619589738361
4.14,0.32236100055573,0.485883499735049,0.549287863050279,0.550845501675833,0.499190345686876,0.946614862003105,0.8740238206095,0.835631176064909,0.834610557117328,0.866491815106871
4.15,0.322443738151148,0.485539441534208,0.548198059558961,0.548916043846253,0.49592235718524,0.946586814769083,0.874215006031249,0.836346491589889,0.835880479721532,0.868366353313235
4.16,0.322534316662782,0.48519401293268,0.547093513226195,0.546964128581297,0.49262183037831,0.946556113221644,0.874406764838393,0.837069424105041,0.837158676742575,0.870243007919855
4.17,0.322632943579218,0.484847241448428,0.54597401594917,0.54498937786185,0.489288429876373,0.946522680229819,0.874599079625077,0.837800031360875,0.83844520866787,0.872121583018616
4.18,0.322739806794252,0.484499143328028,0.544839353101745,0.542991401592828,0.485921806726912,0.946486444631966,0.87479193938801,0.838538372905511,0.839740137334172,0.874001882957736
4.19,0.322855074021295,0.484149723251772,0.54368930356655,0.540969797678298,0.482521598288534,0.946447341508377,0.874985339663341,0.83928450996384,0.841043525522577,0.875883712036681
4.2,0.322978892257875,0.483798974058023,0.542523639785034,0.538924152130483,0.479087428155669,0.94640531244758,0.875179282650356,0.840038505304949,0.842355436536346,0.877766874168718
4.21,0.323111387297818,0.48344687648835,0.541342127826219,0.536854039212935,0.475618906137747,0.94636030580571,0.875373777321175,0.840800423097657,0.843675933762771,0.879651172510766
4.22,0.323252663288199,0.483093398955084,0.540144527474943,0.534759021618018,0.472115628296524,0.946312276958274,0.875568839515532,0.841570328754039,0.845005080220369,0.881536409060374
4.23,0.323402802327763,0.482738497333119,0.538930592340298,0.532638650678708,0.468577177045213,0.946261188543623,0.875764492019679,0.842348288760851,0.84634293809272,0.883422384219723
4.24,0.323561864103278,0.482382114777952,0.537700069984985,0.530492466614553,0.465003121312974,0.946207010697521,0.875960764628341,0.843134370498796,0.847689568250294,0.885308896326736
4.25,0.323729885560146,0.482024181572225,0.536452702076188,0.528319998811519,0.461393016778256,0.946149721278124,0.87615769418853,0.843928642049568,0.849045029761662,0.887195741153482
4.26,0.323906880603643,0.481664615003412,0.535188224558606,0.526120766135313,0.457746406174346,0.946089306080756,0.876355324623874,0.844731171990707,0.850409379395459,0.889082711372228
4.27,0.324092839827247,0.481303319275665,0.533906367850122,0.523894277277654,0.454062819670318,0.94602575904187,0.876553706937845,0.845542029178238,0.851782671114532,0.890969595989661
4.28,0.324287730264749,0.480940185459516,0.532606857060616,0.521640031134871,0.450341775330406,0.945959082431547,0.876752899194019,0.846361282517166,0.853164955563633,0.892856179749937
4.29,0.324491495163193,0.48057509148382,0.5312894122343,0.519357517218116,0.44658277965461,0.945889287034008,0.876952966471099,0.84718900071994,0.854556279552098,0.89474224250743
4.3,0.324704053774032,0.480207902175446,0.529953748615888,0.517046216094401,0.442785328203054,0.945816392315491,0.877153980789813,0.848025252052933,0.85595668553284,0.8966275585702
4.31,0.324925301160396,0.479838469353574,0.528599576940836,0.514705599857643,0.438948906306377,0.945740426579012,0.877356021008199,0.848870104071152,0.857366211079019,0.898511896015419
4.32,0.325155108018822,0.4794666319874,0.527226603749813,0.512335132628847,0.435072989864053,0.94566142710543,0.877559172680634,0.84972362334132,0.858784888359709,0.900395015978175
4.33,0.325393320514343,0.479092216428641,0.525834531727436,0.509934271084587,0.431157046232198,0.945579440280327,0.877763527874717,0.850585875153572,0.860212743615803,0.902276671915303
4.34,0.325639760128358,0.47871503673388,0.524423060065257,0.507502465012934,0.427200535202007,0.945494521706228,0.877969184938075,0.851456923221999,0.861649796637368,0.904156608846085
4.35,0.325894223519235,0.47833489509686,0.522991884848867,0.50503915789607,0.423202910069482,0.945406736299684,0.878176248204583,0.852336829374347,0.863096060243612,0.906034562571914
4.36,0.326156482396108,0.477951582418048,0.521540699468892,0.50254378751888,0.419163618796658,0.945316158372793,0.878384827625544,0.8532256532312,0.8645515397665,0.907910258877234
4.37,0.326426283406851,0.477564879049179,0.520069195055591,0.500015786602953,0.415082105263951,0.945222871698773,0.878595038305935,0.854123451874992,0.866016232539043,0.909783412714318
4.38,0.326703348041624,0.477174555765622,0.518577060936657,0.497454583465562,0.4109578106127,0.945126969561174,0.878806999917692,0.855030279509292,0.867490127389121,0.911653727374699
4.39,0.326987372553843,0.476780375041913,0.517063985117767,0.494859602703358,0.40679017467633,0.945028554786416,0.879020835950069,0.85594618710878,0.868973204139658,0.913520893650323
4.4,0.32727802790078,0.476382092739826,0.515529654785347,0.492230265900773,0.402578637497922,0.944927739759319,0.879236672738928,0.856871222060409,0.870465433115834,0.915384588987777
4.41,0.327574959706333,0.475979460370773,0.513973756830971,0.489565992363327,0.398322640931251,0.944824646421328,0.879454638188849,0.857805427796303,0.871966774659866,0.917244476639197
4.42,0.327877788248787,0.475572228177049,0.512395978396787,0.486866199876351,0.394021630321624,0.944719406251204,0.879674860057857,0.858748843418923,0.873477178653836,0.919100204813755
4.43,0.328186108476584,0.475160149410057,0.510796007441314,0.484130305489952,0.389675056262095,0.944612160227913,0.879897463603173,0.859701503319182,0.874996584050818,0.920951405833933
4.44,0.328499490055354,0.474742986405677,0.509173533324978,0.481357726331391,0.385282376419809,0.94450305877555,0.880122568268016,0.860663436788095,0.876524918414455,0.922797695301048
4.45,0.328817477449529,0.474320519437293,0.507528247414747,0.478547880446427,0.380843057426449,0.944392261690093,0.880350282886306,0.861634667622735,0.878062097466961,0.924638671274826
4.46,0.329139590041975,0.473892560002088,0.505859843707299,0.475700187671598,0.376356576825875,0.944279938047889,0.880580698521808,0.862615213727221,0.879608024645309,0.926473913472109
4.47,0.32946532229512,0.473458971443526,0.504168019470173,0.472814070539841,0.371822425071254,0.944166266095716,0.880813877392099,0.863605086709526,0.881162590665219,0.928302982490113
4.48,0.329794143957024,0.473019702227528,0.502452475900478,0.469888955222332,0.367240107563098,0.944051433122357,0.881049835038119,0.864604291474985,0.882725673092295,0.930125419059925
4.49,0.330125500315835,0.472574842125974,0.500712918800804,0.466924272509876,0.362609146718818,0.94393563531163,0.881288510262818,0.865612825817371,0.884297135919413,0.931940743336289
4.5,0.330458812505954,0.472124722329019,0.498949059272143,0.463919458837726,0.357929084063556,0.943819077576834,0.88152971160783,0.866630680008494,0.885876829149234,0.93374845423001
4.51,0.33079347786914,0.471670105918738,0.497160614423712,0.460873957358206,0.353199482331326,0.943701973376599,0.881773015551391,0.867657836387326,0.887464588380327,0.935548028789636
4.52,0.33112887037366,0.471212581255037,0.495347308099798,0.45778721906605,0.348419927564693,0.943584544512149,0.882017556244133,0.868694268949681,0.889060234395078,0.937338921639367
4.53,0.331464341094367,0.470755465795428,0.493508871623815,0.454658703981965,0.343590031200563,0.94346702090604,0.882261542242985,0.869739942939561,0.890663572747081,0.939120564480483
4.54,0.331799218756433,0.470306207807815,0.491645044560016,0.451487882400496,0.338709432129065,0.943349640362371,0.8825009714473,0.870794814443296,0.892274393345229,0.94089236566382
4.55,0.332132810345224,0.469884290506796,0.489755575493386,0.448274236208939,0.333777798711927,0.943232648308603,0.882725396944956,0.871858829987714,0.893892470031051,0.942653709841189
4.56,0.332464401784532,0.469558437183006,0.487840222828412,0.445017260284781,0.328794830746354,0.943116297519017,0.882897952042845,0.872931926143542,0.895517560145083,0.944403957703828
4.57,0.332793258685147,0.469844534783187,0.485898755607557,0.44171646398003,0.323760261360123,0.943000847819955,0.882740182350666,0.874014029135387,0.897149404077053,0.946142445816304
4.58,0.333118627165421,0.46585342589349,0.483930954350323,0.438371372701921,0.318673858823391,0.942886565776907,0.884858220227221,0.875105054459616,0.898787724793376,0.947868486554504
4.59,0.333439734745197,0.466841196492027,0.48193661191383,0.434981529601029,0.313535428262721,0.942773724363613,0.884340577022367,0.876204906511596,0.900432227333836,0.949581368156567
4.6,0.3337557913141,0.46652421050115,0.479915534375861,0.431546497380051,0.308344813262999,0.94266260261327,0.884507640390047,0.877313478223696,0.902082598267003,0.951280354895843
4.61,0.334065990174898,0.466047995237255,0.477867541941204,0.428065860239968,0.303101897343217,0.942553485252006,0.884758497440625,0.878430650715612,0.903738505090996,0.952964687385132
4.62,0.334369509162218,0.465512356843069,0.475792469872007,0.424539225985779,0.297806605292641,0.942446662314707,0.885040325730368,0.879556292958578,0.905399595561817,0.954633583021587
4.63,0.334665511836559,0.464942581764447,0.473690169442653,0.420966228323143,0.292458904354714,0.9423424287434,0.885339685763621,0.88069026145507,0.90706549692535,0.956286236581835
4.64,0.334953148753138,0.464347811847261,0.471560508919315,0.417346529392919,0.28705880524694,0.942241083968245,0.885651687582804,0.881832399935723,0.908735815019812,0.957921820976884
4.65,0.335231558804686,0.463731979005193,0.469403374564009,0.413679822618331,0.281606363006352,0.942142931471336,0.885974201840997,0.882982539075136,0.910410133200876,0.959539488176519
4.66,0.335499870636932,0.46309691387163,0.467218671662454,0.409965835990399,0.276101677651647,0.942048278333359,0.886306212032994,0.88414049622844,0.91208801101775,0.961138370312795
4.67,0.335757204135026,0.462443467085153,0.465006325574502,0.406204336014642,0.270544894654866,0.941957434763293,0.886647219663403,0.885306075190398,0.913768982526621,0.962717580972296
4.68,0.336002671978783,0.46177198311239,0.462766282805225,0.402395132737313,0.264936205217647,0.941870713611154,0.886996992727978,0.886479065979023,0.915452554049912,0.964276216686665
4.69,0.336235381264137,0.461082524791242,0.460498512094031,0.398538086684377,0.259275846349446,0.941788429863968,0.887355446449982,0.887659244645651,0.917138201033786,0.965813358630824
4.7,0.336454435187793,0.460374989522113,0.458203005518354,0.394633119492447,0.253564100747862,0.941710900124959,0.887722581527446,0.888846373113551,0.918825363319092,0.96732807453809
4.71,0.336658934791583,0.459649173787845,0.45587977960761,0.390680232364127,0.247801296484269,0.941638442076042,0.888098449815429,0.890040199047212,0.92051343734813,0.968819420841162
4.72,0.336847980762638,0.458904811154511,0.453528876462108,0.386679543017273,0.241987806501307,0.941571373923627,0.888483134092095,0.891240455754524,0.922201761786914,0.970286445047662
4.73,0.337020675285002,0.458141595823297,0.451150364870655,0.382631372775721,0.236124047932552,0.941510013827744,0.888876735499373,0.892446862124277,0.923889587261722,0.971728188358532
4.74,0.337176123937938,0.457359197908655,0.448744341419469,0.378536497465856,0.230210481258729,0.941454679314487,0.889279365378255,0.893659122601401,0.925576003742027,0.973143688537205
4.75,0.337313437635724,0.456557273775004,0.446310931583886,0.374397103369672,0.224247609319325,0.941405686671691,0.889691139728161,0.894876927202747,0.927259776555346,0.974531983036991
4.76,0.337431734603363,0.45573547331325,0.443850290793079,0.370222295456553,0.218235976203173,0.941363350327807,0.890112175290423,0.896099951576305,0.928941803000706,0.975892112393551
4.77,0.337530142382234,0.454893445261101,0.441362605456612,0.36553622518355,0.212176166046904,0.941327982213852,0.890542586668754,0.897327857107206,0.930796324632808,0.97722312388881
4.78,0.33760779985938,0.454030841237113,0.438848093940024,0.361609362203006,0.206068801775606,0.941299891108322,0.890982484130185,0.898560291074301,0.932329250915692,0.978524075491939
4.79,0.337663859313767,0.453147318906966,0.436307007474695,0.357294335691769,0.199914543826202,0.941279381964861,0.891431971863513,0.899796886861749,0.933990628176459,0.979794040082406
4.8,0.337697488472587,0.452242544550179,0.433739630984709,0.352920181901274,0.193714088900388,0.941266755222577,0.891891146552159,0.901037264231097,0.935652461819289,0.981032109959296
4.81,0.337707872570373,0.451316195203009,0.431146283810115,0.348498792234932,0.187468168801039,0.941262306098672,0.892360096167513,0.902281029660593,0.937307887408372,0.98223740164033
4.82,0.337694216403514,0.450367960494916,0.428527320301236,0.344067180227128,0.181177549413466,0.941266323863244,0.892838898919772,0.903527776760647,0.938943556318357,0.983409060953158
4.83,0.337655746372519,0.449397544258316,0.425883130251829,0.337976461554927,0.174843029901111,0.941279091095874,0.893327622323434,0.904777086777316,0.94109110909312,0.984546268420647
4.84,0.337591712504297,0.448404665966535,0.423214139128503,0.334922541950525,0.168465442194178,0.941300882923758,0.893826322347667,0.906028529200374,0.942244387815129,0.985648244940933
