"Freq [GHz]","im(S(1,1)) []","im(S(2,1)) []","im(S(1,2)) []","im(S(2,2)) []"
5.25142857142857,-0.364737465667921,-0.379174155048291,-0.379174155048289,-0.359617314408348
5.25714285714286,-0.365405876562933,-0.379064362411565,-0.379064362411563,-0.360265704456266
5.26285714285714,-0.365977539988659,-0.378950796859136,-0.378950796859134,-0.3609045617478
5.26857142857143,-0.366543553330414,-0.378823598261569,-0.378823598261567,-0.361519402459544
5.27428571428571,-0.367081038391387,-0.378681301552501,-0.3786813015525,-0.362106460884938
5.28,-0.367585610610591,-0.378524989263963,-0.378524989263961,-0.362664605409174
5.28571428571429,-0.368055391358786,-0.378355814635921,-0.37835581463592,-0.363192816591899
5.29142857142857,-0.368489169082859,-0.378174937945277,-0.378174937945275,-0.363690147318602
5.29714285714286,-0.368886032941925,-0.377983528606385,-0.377983528606384,-0.364155736734771
5.30285714285714,-0.369245269758535,-0.377782765990536,-0.377782765990534,-0.364588819208937
5.30857142857143,-0.369566328379145,-0.377573837802644,-0.377573837802642,-0.364988729438886
5.31428571428571,-0.369848805701984,-0.377357937178639,-0.377357937178636,-0.36535490552147
5.32,-0.370092440833754,-0.377136259138039,-0.377136259138036,-0.365686890839713
5.32571428571429,-0.370297112679432,-0.376909996671879,-0.376909996671877,-0.365984335118811
5.33142857142857,-0.370462839180779,-0.376680336559767,-0.376680336559765,-0.366246994763161
5.33714285714286,-0.370589777560488,-0.376448454898273,-0.376448454898271,-0.3664747324521
5.34285714285714,-0.370678225506101,-0.37621551223013,-0.376215512230127,-0.366667515867193
5.34857142857143,-0.370728623686535,-0.37598264805502,-0.375982648055017,-0.366825415303734
5.35428571428571,-0.370741560593774,-0.375750974339389,-0.375750974339386,-0.366948599740641
5.36,-0.37071778177007,-0.375521567371049,-0.375521567371047,-0.367037330645149
5.36571428571429,-0.370658207663163,-0.375295456819033,-0.37529545681903,-0.367091952252917
5.37142857142857,-0.370563969203067,-0.375073609961624,-0.375073609961621,-0.367112876064725
5.37714285714286,-0.370436481815178,-0.374856907332629,-0.374856907332626,-0.367100555370572
5.38285714285714,-0.370277608860957,-0.374646102743462,-0.374646102743458,-0.367055441823851
5.38857142857143,-0.370090052611196,-0.374441754659606,-0.374441754659603,-0.366977908906729
5.39428571428572,-0.369878393896823,-0.374244108720853,-0.37424410872085,-0.366868116807262
5.4,-0.369652269208931,-0.374052937011439,-0.374052937011436,-0.366725810591841
5.40571428571429,-0.369437966916296,-0.373867766233735,-0.373867766233732,-0.36655045162918
5.41142857142857,-0.369328678220586,-0.373693952992863,-0.37369395299286,-0.36634719383024
5.41714285714286,-0.369592184028206,-0.373607837073205,-0.373607837073202,-0.36619501495957
5.42285714285714,-0.369277281026517,-0.373662568897133,-0.373662568897131,-0.36616044669165
5.42857142857143,-0.368373848595897,-0.373525757533721,-0.373525757533719,-0.365890853245936
5.43428571428572,-0.367775860820882,-0.373383756900807,-0.373383756900804,-0.365576290894319
5.44,-0.367285023298859,-0.373271539287794,-0.373271539287791,-0.36525703631328
5.44571428571429,-0.366823025328708,-0.373183742603272,-0.373183742603269,-0.364929251719426
5.45142857142857,-0.366367152536627,-0.373116908696235,-0.373116908696232,-0.364590676888337
5.45714285714286,-0.365910423241863,-0.37306947177689,-0.373069471776887,-0.36424101617269
5.46285714285714,-0.365451089181235,-0.373040750303578,-0.373040750303576,-0.363880963723955
5.46857142857143,-0.364989449869229,-0.373030461132843,-0.373030461132842,-0.363511711714042
5.47428571428572,-0.364526713177377,-0.373038496900546,-0.373038496900544,-0.363134718435967
5.48,-0.364064527366104,-0.373064818158615,-0.373064818158613,-0.362751591766786
5.48571428571429,-0.363604765118263,-0.373109397455898,-0.373109397455897,-0.362364025238549
5.49142857142857,-0.36314941298127,-0.373172188453293,-0.373172188453293,-0.361973759515566
5.49714285714286,-0.362700508971854,-0.37325310789115,-0.37325310789115,-0.361582556886766
5.50285714285714,-0.362260103870702,-0.373352024560466,-0.373352024560466,-0.36119218280823
5.50857142857143,-0.361830234938477,-0.373468752315066,-0.373468752315067,-0.360804391475889
5.51428571428572,-0.361412906536583,-0.373603045551164,-0.373603045551164,-0.360420913832493
5.52,-0.361010074813733,-0.373754596285491,-0.373754596285491,-0.360043447137958
5.52571428571429,-0.360623634937196,-0.373923032335756,-0.373923032335757,-0.359673645616378
5.53142857142857,-0.360255410029025,-0.374107916313311,-0.374107916313312,-0.359313111906226
5.53714285714286,-0.359907141334797,-0.37430874525518,-0.374308745255182,-0.358963389161587
5.54285714285714,-0.359580479357016,-0.374524950791396,-0.374524950791397,-0.358625953723813
5.54857142857143,-0.359276975803858,-0.374755899785145,-0.374755899785147,-0.358302208325627
5.55428571428572,-0.358998076272739,-0.375000895408304,-0.375000895408306,-0.357993475816164
5.56,-0.358745113630416,-0.375259178630412,-0.375259178630414,-0.357700993410565
5.56571428571429,-0.358519302075545,-0.375529930108164,-0.375529930108166,-0.357425907477229
5.57142857142857,-0.3583217318845,-0.375812272467952,-0.375812272467955,-0.357169268881024
5.57714285714286,-0.358153364849783,-0.376105272976547,-0.37610527297655,-0.356932028902324
5.58285714285714,-0.358015030423362,-0.376407946595333,-0.376407946595335,-0.356715035752098
5.58857142857143,-0.357907422579405,-0.376719259413687,-0.37671925941369,-0.356519031702067
5.59428571428572,-0.357831097409125,-0.377038132454706,-0.377038132454709,-0.356344650845727
5.6,-0.357786471458358,-0.377363445844869,-0.377363445844871,-0.356192417503568
5.60571428571429,-0.357773820815407,-0.377694043336135,-0.377694043336138,-0.356062745280936
5.61142857142857,-0.357793280951923,-0.378028737165874,-0.378028737165878,-0.355955936783141
5.61714285714286,-0.357844847315424,-0.378366313236459,-0.378366313236462,-0.355872183986812
5.62285714285714,-0.357928376666716,-0.37870553659291,-0.378705536592913,-0.355811569261859
5.62857142857143,-0.358043589150243,-0.379045157173092,-0.379045157173095,-0.355774067032544
5.63428571428572,-0.358190071079729,-0.379383915801203,-0.379383915801206,-0.355759546060912
5.64,-0.358367278416562,-0.37972055039195,-0.379720550391952,-0.355767772330182
5.64571428571429,-0.358574540912379,-0.38005380232905,-0.380053802329053,-0.355798412500391
5.65142857142857,-0.358811066882883,-0.380382422978824,-0.380382422978827,-0.35585103790318
5.65714285714286,-0.359075948574999,-0.380705180297007,-0.380705180297009,-0.355925129037932
5.66285714285714,-0.359368168085602,-0.381020865484617,-0.381020865484619,-0.356020080526282
5.66857142857143,-0.359686603786856,-0.381328299647791,-0.381328299647793,-0.356135206478313
5.67428571428572,-0.360030037211594,-0.38162634041635,-0.381626340416352,-0.356269746219361
5.68,-0.360397160351923,-0.381913888477495,-0.381913888477497,-0.356422870322941
5.68571428571429,-0.360786583328095,-0.382189893986174,-0.382189893986175,-0.356593686892151
5.69142857142857,-0.361196842393531,-0.382453362823361,-0.382453362823362,-0.356781248028271
5.69714285714286,-0.361626408262601,-0.38270336269409,-0.382703362694091,-0.356984556421683
5.70285714285714,-0.362073694791714,-0.382939029099028,-0.382939029099028,-0.357202571994834
5.70857142857143,-0.362537068142773,-0.383159571304703,-0.383159571304703,-0.357434218517641
5.71428571428572,-0.363014856793038,-0.383364278654079,-0.383364278654079,-0.357678390100213
5.72,-0.363505363371485,-0.383552528123847,-0.383552528123847,-0.357933957442149
5.72571428571429,-0.364006881143152,-0.383723795719657,-0.383723795719657,-0.358199773707036
5.73142857142857,-0.364517724495786,-0.383877680276215,-0.383877680276215,-0.358474680179827
5.73714285714286,-0.365036312565462,-0.384013975475731,-0.38401397547573,-0.358757515441343
5.74285714285714,-0.365561550072175,-0.384133013493495,-0.384133013493495,-0.359047184043959
5.74857142857143,-0.366097395466944,-0.384239847519989,-0.384239847519988,-0.359345245246001
5.75428571428572,-0.366599605355474,-0.384295556742455,-0.384295556742454,-0.359656409021347
5.76,-0.367138930129434,-0.384366280743093,-0.384366280743092,-0.359948780117078
5.76571428571429,-0.36766930607739,-0.384411695429254,-0.384411695429254,-0.360253269523093
5.77142857142857,-0.368195607636051,-0.384437939639774,-0.384437939639774,-0.360559752846153
5.77714285714286,-0.368716915362384,-0.384445949834173,-0.384445949834173,-0.360866642637225
5.78285714285714,-0.369231824754543,-0.384436272657817,-0.384436272657818,-0.361172811878136
5.78857142857143,-0.369738855577152,-0.384409430662266,-0.384409430662266,-0.361477247652149
5.79428571428572,-0.370236535815504,-0.384365991613701,-0.384365991613701,-0.361778997165545
5.8,-0.370723428037834,-0.384306585174236,-0.384306585174238,-0.362077155062866
5.80571428571429,-0.37119814004966,-0.384231905140223,-0.384231905140225,-0.362370860068109
5.81142857142857,-0.371659329600839,-0.384142706160153,-0.384142706160155,-0.362659294414429
5.81714285714286,-0.372105705812198,-0.384039797390984,-0.384039797390987,-0.36294168451421
5.82285714285714,-0.372536027721211,-0.383924033486667,-0.38392403348667,-0.363217302891378
5.82857142857143,-0.372949098961974,-0.383796302054559,-0.383796302054563,-0.36348547258663
5.83428571428572,-0.373343755565209,-0.383657504876623,-0.383657504876628,-0.363745577518123
5.84,-0.373718838994728,-0.383508525788439,-0.383508525788444,-0.363997088704583
5.84571428571429,-0.374073131982745,-0.38335016497037,-0.383350164970377,-0.364239638507498
5.85142857142857,-0.374405182025044,-0.38318297195211,-0.383182971952117,-0.364473271258067
5.85714285714286,-0.374712690942161,-0.383006688699046,-0.383006688699054,-0.364699574289056
5.86285714285714,-0.374989433809694,-0.382817493226046,-0.382817493226055,-0.364930523777539
5.86857142857143,-0.375216010239993,-0.382602299926674,-0.382602299926684,-0.365536950189133
5.87428571428572,-0.375595625309732,-0.382539266630866,-0.382539266630876,-0.365338374431655
5.88,-0.375777194572243,-0.382317787255411,-0.382317787255423,-0.365461978121292
5.88571428571429,-0.375959787783169,-0.382119117206543,-0.382119117206555,-0.36561621373676
5.89142857142857,-0.376121731992519,-0.38192453055378,-0.381924530553793,-0.365761352556345
5.89714285714286,-0.376259071463299,-0.381731695354179,-0.381731695354193,-0.36589351278987
5.90285714285714,-0.376370256647808,-0.381540403066181,-0.381540403066195,-0.366011503749692
5.90857142857143,-0.376454369863597,-0.381350923045083,-0.381350923045098,-0.366114604138818
5.91428571428572,-0.376510721631398,-0.381163625477592,-0.381163625477607,-0.366202197288579
5.92,-0.376538720048094,-0.380978856504272,-0.380978856504287,-0.36627367765432
5.92571428571429,-0.37653781653327,-0.380796884022071,-0.380796884022087,-0.366328417030081
5.93142857142857,-0.376507478021787,-0.380617868180559,-0.380617868180575,-0.366365747587843
5.93714285714286,-0.376447169894897,-0.380441842133359,-0.380441842133374,-0.366384950542022
5.94285714285714,-0.376356344037818,-0.380268697900794,-0.380268697900809,-0.366385247015749
5.94857142857143,-0.376234430038541,-0.380098175537712,-0.380098175537727,-0.366365790034559
5.95428571428572,-0.376080829260202,-0.379929855383595,-0.379929855383608,-0.366325657507636
5.96,-0.375894912908647,-0.379763154460751,-0.379763154460765,-0.366263846752308
5.96571428571429,-0.375676027380823,-0.379597330104223,-0.379597330104235,-0.366179272312498
5.97142857142857,-0.375423515153742,-0.379431498557461,-0.379431498557471,-0.366070772040395
5.97714285714286,-0.37513677346893,-0.379264689368301,-0.37926468936831,-0.365937137091701
5.98285714285714,-0.374815419985053,-0.379096000387773,-0.379096000387779,-0.365777224396491
5.98857142857143,-0.374459831470814,-0.378925102969031,-0.378925102969034,-0.365590433030004
5.99428571428571,-0.37407348673093,-0.378754443139999,-0.37875444314,-0.36537956460733
6,-0.373681737838592,-0.378606971068889,-0.378606971068886,-0.365189206431668
